,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri,genres
0,2021-08-25 21:59,Son Feci Bisiklet,Torna,260467,Son Feci Bisiklet:Torna,0,,,['turkish rock']
1,2021-08-26 15:10,Son Feci Bisiklet,İstasyon,264480,Son Feci Bisiklet:İstasyon,0,,,['turkish rock']
2,2021-08-26 15:25,Son Feci Bisiklet,6patlar,279040,Son Feci Bisiklet:6patlar,0,,,['turkish rock']
3,2021-08-26 15:29,Son Feci Bisiklet,Manidar,228960,Son Feci Bisiklet:Manidar,0,,,['turkish rock']
4,2021-08-26 15:32,Son Feci Bisiklet,80,216800,Son Feci Bisiklet:80,0,,,['turkish rock']
5,2021-08-26 15:37,Son Feci Bisiklet,Uyku,264960,Son Feci Bisiklet:Uyku,0,,,['turkish rock']
6,2021-08-26 15:42,Son Feci Bisiklet,Torna,283200,Son Feci Bisiklet:Torna,0,,,['turkish rock']
7,2021-08-26 15:45,Son Feci Bisiklet,Beteri Var,186400,Son Feci Bisiklet:Beteri Var,0,,,['turkish rock']
8,2021-08-26 15:50,Son Feci Bisiklet,Ufolar,294240,Son Feci Bisiklet:Ufolar,0,,,['turkish rock']
9,2021-08-26 16:03,Son Feci Bisiklet,İstasyon,161100,Son Feci Bisiklet:İstasyon,0,,,['turkish rock']
10,2021-08-26 16:07,Yüzyüzeyken Konuşuruz,Ateş Edecek Misin?,283693,Yüzyüzeyken Konuşuruz:Ateş Edecek Misin?,0,,,['turkish alternative rock']
11,2021-08-26 16:12,Yavuz Çetin,Sadece Senin Olmak,274506,Yavuz Çetin:Sadece Senin Olmak,1,Satılık,6kIDpP4xHxSaig61VWNebl,"['turkish alternative', 'turkish jazz', 'turkish metal', 'turkish rock']"
12,2021-08-26 16:16,Palmiyeler,Karbeyaz,242690,Palmiyeler:Karbeyaz,0,,,['turkish alternative rock']
13,2021-08-26 16:20,Adamlar,Utanmazsan Unutmam,246579,Adamlar:Utanmazsan Unutmam,1,Eski Dostum Tankla Gelmiş,2mZIlQojKiKxql5hRvccOP,['turkish rock']
14,2021-08-26 16:23,Canozan,Sen Kocaman Çöllerde,203000,Canozan:Sen Kocaman Çöllerde,0,,,"['turkish alt pop', 'turkish alternative rock']"
15,2021-08-26 16:27,Yüzyüzeyken Konuşuruz,Bir Sinema Filmine Bilet Almışım,219200,Yüzyüzeyken Konuşuruz:Bir Sinema Filmine Bilet Almışım,0,,,['turkish alternative rock']
16,2021-08-26 16:31,Büyük Ev Ablukada,En Güzel Yerinde Evin,241013,Büyük Ev Ablukada:En Güzel Yerinde Evin,0,,,"['turkish alternative rock', 'turkish rock']"
17,2021-08-26 16:35,Yavuz Çetin,Cherokee,218546,Yavuz Çetin:Cherokee,1,Satılık,6xAMKg2cbvSh6x1x2dMw0U,"['turkish alternative', 'turkish jazz', 'turkish metal', 'turkish rock']"
18,2021-08-26 16:39,Deniz Tekin,Hep Oturup Bekledim,266195,Deniz Tekin:Hep Oturup Bekledim,0,,,"['turkish alt pop', 'turkish rock']"
19,2021-08-26 16:44,Son Feci Bisiklet,Beni Rahatta Dinleyin,291732,Son Feci Bisiklet:Beni Rahatta Dinleyin,0,,,['turkish rock']
20,2021-08-26 16:48,Canozan,Bul Beni (Akustik),226229,Canozan:Bul Beni (Akustik),0,,,"['turkish alt pop', 'turkish alternative rock']"
21,2021-08-26 16:52,Yüzyüzeyken Konuşuruz,Kediler,256991,Yüzyüzeyken Konuşuruz:Kediler,0,,,['turkish alternative rock']
22,2021-08-26 19:58,Büyük Ev Ablukada,Olanla Olunmaz,165840,Büyük Ev Ablukada:Olanla Olunmaz,0,,,"['turkish alternative rock', 'turkish rock']"
23,2021-08-26 22:03,Son Feci Bisiklet,Çikolata,200145,Son Feci Bisiklet:Çikolata,0,,,['turkish rock']
24,2021-08-26 22:07,Son Feci Bisiklet,Torna,283200,Son Feci Bisiklet:Torna,0,,,['turkish rock']
25,2021-08-26 22:09,Son Feci Bisiklet,Elektrot,113638,Son Feci Bisiklet:Elektrot,1,Vesaire,5eOylJaoNxIdtVHFb2zFW6,['turkish rock']
26,2021-08-26 22:11,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,"['turkish alt pop', 'turkish alternative rock']"
27,2021-08-26 22:14,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,"['contemporary country', 'country']"
28,2021-08-26 22:17,maNga,Yine Yeni Yeniden - Yeniden Sev,215465,maNga:Yine Yeni Yeniden - Yeniden Sev,0,,,"['turkish pop', 'turkish rock']"
29,2021-08-26 22:20,Evdeki Saat,Uzunlar - V1,141185,Evdeki Saat:Uzunlar - V1,0,,,"['turkish alt pop', 'turkish alternative rock', 'turkish rock']"
30,2021-08-27 10:31,Son Feci Bisiklet,Çikolata,200145,Son Feci Bisiklet:Çikolata,0,,,['turkish rock']
31,2021-08-27 10:35,Son Feci Bisiklet,Zaman Yok,254951,Son Feci Bisiklet:Zaman Yok,1,Zaman Yok,2YZyLOAuhm9ToQeKXn8QFx,['turkish rock']
32,2021-08-27 10:39,Adamlar,Utanmazsan Unutmam,246579,Adamlar:Utanmazsan Unutmam,1,Eski Dostum Tankla Gelmiş,2mZIlQojKiKxql5hRvccOP,['turkish rock']
33,2021-08-27 10:42,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,"['contemporary country', 'country']"
34,2021-08-27 10:47,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,"['turkish alt pop', 'turkish alternative rock', 'turkish rock']"
35,2021-08-27 10:50,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,"['turkish alt pop', 'turkish alternative rock']"
36,2021-08-27 10:54,Son Feci Bisiklet,Manidar,228960,Son Feci Bisiklet:Manidar,0,,,['turkish rock']
37,2021-08-27 10:58,Redd,Siktiret Boşver,202334,Redd:Siktiret Boşver,0,,,"['melodic rap', 'rap', 'trap']"
38,2021-08-27 11:16,Gripin,Aşk Nerden Nereye,297195,Gripin:Aşk Nerden Nereye,0,,,"['turkish alternative', 'turkish pop', 'turkish rock']"
39,2021-08-27 11:20,Adamlar,Koca Yaşlı Şişko Dünya,233722,Adamlar:Koca Yaşlı Şişko Dünya,1,Eski Dostum Tankla Gelmiş,1vA8u1dEhoaQA3VBf4kRCp,['turkish rock']
40,2021-08-27 11:23,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,"['eurovision', 'turkish pop', 'turkish rock']"
41,2021-08-27 11:27,Can Bonomo,Tastamam,196629,Can Bonomo:Tastamam,0,,,"['eurovision', 'turkish pop', 'turkish rock']"
42,2021-08-28 00:25,Son Feci Bisiklet,Rahatsız Vals,161146,Son Feci Bisiklet:Rahatsız Vals,0,,,['turkish rock']
43,2021-08-28 02:54,Son Feci Bisiklet,Çikolata,200145,Son Feci Bisiklet:Çikolata,0,,,['turkish rock']
44,2021-08-28 02:58,Son Feci Bisiklet,Torna,283200,Son Feci Bisiklet:Torna,0,,,['turkish rock']
45,2021-08-28 03:02,Canozan,Seni Gördüm Rüyamda,210309,Canozan:Seni Gördüm Rüyamda,0,,,"['turkish alt pop', 'turkish alternative rock']"
46,2021-08-28 03:05,Nil Karaibrahimgil,Benden Sana,183168,Nil Karaibrahimgil:Benden Sana,0,,,"['turkish folk', 'turkish pop', 'turkish singer-songwriter']"
47,2021-08-28 03:09,Deniz Tekin,Yıldızlar,249361,Deniz Tekin:Yıldızlar,1,Yıldızlar,6Szc2OlJPeKa8cB8QP8Y0L,"['turkish alt pop', 'turkish rock']"
48,2021-08-28 03:13,Adamlar,Koca Yaşlı Şişko Dünya,233722,Adamlar:Koca Yaşlı Şişko Dünya,1,Eski Dostum Tankla Gelmiş,1vA8u1dEhoaQA3VBf4kRCp,['turkish rock']
49,2021-08-28 03:16,Son Feci Bisiklet,Bikinisinde Astronomi (Bonus Trek),181930,Son Feci Bisiklet:Bikinisinde Astronomi (Bonus Trek),0,,,['turkish rock']
50,2021-08-28 03:19,MFÖ,Sakın Gelme,169600,MFÖ:Sakın Gelme,0,,,"['contemporary country', 'country']"
51,2021-08-28 03:24,Evdeki Saat,Uzunlar - V1,282352,Evdeki Saat:Uzunlar - V1,0,,,"['turkish alt pop', 'turkish alternative rock', 'turkish rock']"
52,2021-08-28 03:27,Can Bonomo,Güneş,221041,Can Bonomo:Güneş,0,,,"['eurovision', 'turkish pop', 'turkish rock']"
53,2021-08-28 07:31,Red Hot Chili Peppers,Slow Cheetah,319933,Red Hot Chili Peppers:Slow Cheetah,0,,,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
54,2021-08-28 07:35,Red Hot Chili Peppers,Torture Me,224506,Red Hot Chili Peppers:Torture Me,0,,,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
55,2021-08-28 07:40,Red Hot Chili Peppers,Especially in Michigan,50303,Red Hot Chili Peppers:Especially in Michigan,0,,,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
56,2021-08-28 07:40,Red Hot Chili Peppers,Strip My Mind,259333,Red Hot Chili Peppers:Strip My Mind,0,,,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
57,2021-08-28 07:48,Metallica,Bleeding Me,444337,Metallica:Bleeding Me,1,Load,5vcIdR9IQC3ykrk2NP6Wgr,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
58,2021-08-28 07:51,Athena,Kaçak,213261,Athena:Kaçak,1,Altüst,03JUF4t0T30KKr49iuGYR2,[]
59,2021-08-28 07:52,Athena,Yamyam Zurna,5237,Athena:Yamyam Zurna,1,Altüst,55Mzzzzoei2OJmInYTShNg,[]
60,2021-08-28 07:57,Athena,Ses Etme,325095,Athena:Ses Etme,1,Altüst,33WMIcXCJD4zUhlIqKcbu3,[]
61,2021-08-28 07:58,Athena,Yapma Be Kanka,56686,Athena:Yapma Be Kanka,1,Altüst,6wr8X9tVyCIVZWBGXRc2Ew,[]
62,2021-08-28 13:04,Athena,Yapma Be Kanka,199830,Athena:Yapma Be Kanka,1,Altüst,6wr8X9tVyCIVZWBGXRc2Ew,[]
63,2021-08-28 13:07,The Knocks,Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,147051,The Knocks:Brazilian Soul (feat. Sofi Tukker) - Acoustic Bossa Version,0,,,"['alternative dance', 'indie poptimism', 'nu disco', 'pop', 'tropical house']"
64,2021-08-28 13:10,Van Halen,Dance the Night Away - 2015 Remaster,188083,Van Halen:Dance the Night Away - 2015 Remaster,0,,,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']"
65,2021-08-28 13:15,Kansas,Carry on Wayward Son,323000,Kansas:Carry on Wayward Son,0,,,"['album rock', 'art rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
66,2021-08-28 13:18,Jethro Tull,Bungle in the Jungle,149684,Jethro Tull:Bungle in the Jungle,0,,,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
67,2021-08-28 13:18,Metallica,Hero Of The Day,2368,Metallica:Hero Of The Day,1,Load,3ghyyt1IOdZ7W9cdR4fpJB,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
68,2021-08-28 13:24,Soen,Penance,376523,Soen:Penance,0,,,"['alternative metal', 'progressive metal', 'swedish progressive metal']"
69,2021-08-28 13:28,Athena,Kaçak,213261,Athena:Kaçak,1,Altüst,03JUF4t0T30KKr49iuGYR2,[]
70,2021-08-28 13:30,Krakow,Black Wandering Sun,134374,Krakow:Black Wandering Sun,0,,,"['german indie', 'hamburg indie']"
71,2021-08-28 13:33,Steely Dan,Dirty Work,152299,Steely Dan:Dirty Work,0,,,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'yacht rock']"
72,2021-08-29 12:16,Steely Dan,Dirty Work,5317,Steely Dan:Dirty Work,0,,,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'yacht rock']"
73,2021-08-29 12:20,Yusuf / Cat Stevens,Wild World,200560,Yusuf / Cat Stevens:Wild World,0,,,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
74,2021-08-29 12:22,Bee Gees,Stayin' Alive,92866,Bee Gees:Stayin' Alive,0,,,"['disco', 'mellow gold', 'soft rock']"
75,2021-08-29 13:24,Bee Gees,Stayin' Alive,2623,Bee Gees:Stayin' Alive,0,,,"['disco', 'mellow gold', 'soft rock']"
76,2021-08-29 13:29,Pinhani,Dünyadan Uzak,250377,Pinhani:Dünyadan Uzak,0,,,"['oyun havasi', 'turkish pop', 'turkish rock']"
77,2021-08-29 13:31,Pinhani,Dur Söyleme,140666,Pinhani:Dur Söyleme,0,,,"['oyun havasi', 'turkish pop', 'turkish rock']"
78,2021-08-29 13:35,Bon Jovi,It's My Life,224493,Bon Jovi:It's My Life,0,,,"['glam metal', 'rock']"
79,2021-08-29 13:39,Bon Jovi,Livin' On A Prayer,269307,Bon Jovi:Livin' On A Prayer,0,,,"['glam metal', 'rock']"
80,2021-08-29 13:40,Jamiroquai,You Give Me Something,11649,Jamiroquai:You Give Me Something,0,,,['dance pop']
81,2021-08-29 13:43,Bon Jovi,You Give Love A Bad Name,222706,Bon Jovi:You Give Love A Bad Name,0,,,"['glam metal', 'rock']"
82,2021-08-29 13:45,Michael Jackson,Billie Jean,119450,Michael Jackson:Billie Jean,0,,,"['pop', 'r&b', 'soul']"
83,2021-08-29 13:47,Chris Cornell,Billie Jean,88444,Chris Cornell:Billie Jean,0,,,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock']"
84,2021-08-29 13:51,AC/DC,Thunderstruck,221077,AC/DC:Thunderstruck,0,,,"['australian rock', 'hard rock', 'rock']"
85,2021-08-29 13:54,The Police,Every Breath You Take,187988,The Police:Every Breath You Take,0,,,"['album rock', 'classic rock', 'permanent wave', 'rock']"
86,2021-08-29 13:57,Dua Lipa,Levitating,203807,Dua Lipa:Levitating,0,,,"['dance pop', 'pop', 'uk pop']"
87,2021-08-29 14:02,Dua Lipa,Don't Start Now,23358,Dua Lipa:Don't Start Now,0,,,"['dance pop', 'pop', 'uk pop']"
88,2021-08-29 14:05,Elton John,Cold Heart - PNAU Remix,202735,Elton John:Cold Heart - PNAU Remix,0,,,"['glam rock', 'mellow gold', 'piano rock']"
89,2021-08-29 14:08,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),178340,J Balvin:UN DIA (ONE DAY) (Feat. Tainy),0,,,"['reggaeton', 'reggaeton colombiano', 'trap latino']"
90,2021-08-29 14:09,Timbaland,The Way I Are,19458,Timbaland:The Way I Are,0,,,"['dance pop', 'hip hop', 'pop', 'pop rap', 'urban contemporary']"
91,2021-08-29 14:13,50 Cent,Ayo Technology,3396,50 Cent:Ayo Technology,0,,,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
92,2021-08-29 14:13,50 Cent,Ayo Technology,247946,50 Cent:Ayo Technology,0,,,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
93,2021-08-29 14:15,Kanye West,Donda Chant,52061,Kanye West:Donda Chant,0,,,"['chicago rap', 'rap']"
94,2021-08-29 14:15,50 Cent,Many Men (Wish Death),66594,50 Cent:Many Men (Wish Death),0,,,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
95,2021-08-29 14:18,Kanye West,Donda Chant,5131,Kanye West:Donda Chant,0,,,"['chicago rap', 'rap']"
96,2021-08-29 14:18,Kanye West,Jail,139,Kanye West:Jail,0,,,"['chicago rap', 'rap']"
97,2021-08-29 14:18,Kanye West,Jail,141290,Kanye West:Jail,0,,,"['chicago rap', 'rap']"
98,2021-08-29 14:20,Kanye West,God Breathed,120116,Kanye West:God Breathed,0,,,"['chicago rap', 'rap']"
99,2021-08-29 15:02,Kanye West,Off The Grid,118468,Kanye West:Off The Grid,0,,,"['chicago rap', 'rap']"
100,2021-08-29 23:15,Blur,Out of Time,1557,Blur:Out of Time,0,,,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']"
101,2021-08-29 23:15,The Last Shadow Puppets,Standing Next To Me,17472,The Last Shadow Puppets:Standing Next To Me,0,,,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']"
102,2021-08-30 08:21,Robbie Williams,Feel,263866,Robbie Williams:Feel,0,,,"['dance pop', 'dance rock', 'europop']"
103,2021-08-30 08:22,Robbie Williams,Rock DJ,26277,Robbie Williams:Rock DJ,0,,,"['dance pop', 'dance rock', 'europop']"
104,2021-08-30 08:29,Enrique Iglesias,Hero,188926,Enrique Iglesias:Hero,0,,,"['dance pop', 'latin pop', 'mexican pop']"
105,2021-08-30 08:33,Kanye West,Jonah,29744,Kanye West:Jonah,0,,,"['chicago rap', 'rap']"
106,2021-08-30 08:33,Kanye West,Ok Ok,7778,Kanye West:Ok Ok,0,,,"['chicago rap', 'rap']"
107,2021-08-30 08:33,Kanye West,Praise God,168414,Kanye West:Praise God,0,,,"['chicago rap', 'rap']"
108,2021-08-30 08:39,Dire Straits,Sultans Of Swing,348400,Dire Straits:Sultans Of Swing,0,,,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
109,2021-08-30 08:43,AC/DC,Highway to Hell,208400,AC/DC:Highway to Hell,0,,,"['australian rock', 'hard rock', 'rock']"
110,2021-08-30 08:43,Led Zeppelin,Immigrant Song - Remaster,15686,Led Zeppelin:Immigrant Song - Remaster,0,,,"['album rock', 'classic rock', 'hard rock', 'rock']"
111,2021-08-30 08:49,AC/DC,"Hells Bells - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",337800,"AC/DC:Hells Bells - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",0,,,"['australian rock', 'hard rock', 'rock']"
112,2021-08-30 08:55,AC/DC,"Shoot to Thrill - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",355986,"AC/DC:Shoot to Thrill - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",0,,,"['australian rock', 'hard rock', 'rock']"
113,2021-08-30 09:00,AC/DC,"War Machine - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",219200,"AC/DC:War Machine - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",0,,,"['australian rock', 'hard rock', 'rock']"
114,2021-08-30 09:05,AC/DC,"Dog Eat Dog - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",309880,"AC/DC:Dog Eat Dog - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",0,,,"['australian rock', 'hard rock', 'rock']"
115,2021-08-30 09:09,AC/DC,"You Shook Me All Night Long - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",241653,"AC/DC:You Shook Me All Night Long - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",0,,,"['australian rock', 'hard rock', 'rock']"
116,2021-08-30 09:13,AC/DC,"T.N.T. - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",237333,"AC/DC:T.N.T. - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",0,,,"['australian rock', 'hard rock', 'rock']"
117,2021-08-30 10:24,AC/DC,"Whole Lotta Rosie - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",172784,"AC/DC:Whole Lotta Rosie - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",0,,,"['australian rock', 'hard rock', 'rock']"
118,2021-08-30 10:27,Parcels,"Enter - from Hansa Studios, Berlin",179440,"Parcels:Enter - from Hansa Studios, Berlin",0,,,"['aussietronica', 'indie soul']"
119,2021-08-30 10:31,Parcels,"Myenemy - from Hansa Studios, Berlin",209949,"Parcels:Myenemy - from Hansa Studios, Berlin",0,,,"['aussietronica', 'indie soul']"
120,2021-08-30 10:35,Parcels,"Bemyself - from Hansa Studios, Berlin",268799,"Parcels:Bemyself - from Hansa Studios, Berlin",0,,,"['aussietronica', 'indie soul']"
121,2021-08-30 10:38,Parcels,"Comedown - from Hansa Studios, Berlin",205116,"Parcels:Comedown - from Hansa Studios, Berlin",0,,,"['aussietronica', 'indie soul']"
122,2021-08-30 10:39,Parcels,"Lightenup - from Hansa Studios, Berlin",40067,"Parcels:Lightenup - from Hansa Studios, Berlin",0,,,"['aussietronica', 'indie soul']"
123,2021-08-30 10:43,Duke Dumont,Ocean Drive,206320,Duke Dumont:Ocean Drive,0,,,"['destroy techno', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'tropical house']"
124,2021-08-30 10:44,Polo & Pan,Tunnel,95062,Polo & Pan:Tunnel,0,,,"['dark disco', 'electro-pop francais', 'french indietronica', 'new french touch']"
125,2021-08-30 10:45,Bahoz & Baran,There's only so much a heart can take,13583,Bahoz & Baran:There's only so much a heart can take,0,,,[]
126,2021-08-30 10:45,St Francis Hotel,Milkshake - Remix,20062,St Francis Hotel:Milkshake - Remix,0,,,[]
127,2021-08-30 10:45,LP,Goodbye,34713,LP:Goodbye,0,,,"['edm', 'electro house', 'house', 'pop dance', 'tropical house']"
128,2021-08-30 11:04,Deeperise,Raf,187570,Deeperise:Raf,0,,,"['turkish deep house', 'turkish pop']"
129,2021-08-30 11:14,Deeperise,Raf,226278,Deeperise:Raf,0,,,"['turkish deep house', 'turkish pop']"
130,2021-08-30 11:17,Zeynep Bastık,Marlon Brando,210639,Zeynep Bastık:Marlon Brando,0,,,['turkish pop']
131,2021-08-30 11:20,Alfie Templeman,"Wait, I Lied",196039,"Alfie Templeman:Wait, I Lied",0,,,['modern alternative pop']
132,2021-08-30 11:24,Sofi Tukker,Mon Cheri,248127,Sofi Tukker:Mon Cheri,0,,,[]
133,2021-08-30 11:28,Ali Bakgor,Ocean,201125,Ali Bakgor:Ocean,0,,,"['turkish deep house', 'turkish edm']"
134,2021-08-30 11:32,Polo & Pan,Magic,256742,Polo & Pan:Magic,0,,,"['dark disco', 'electro-pop francais', 'french indietronica', 'new french touch']"
135,2021-08-30 11:34,Duman,Haberin Yok Ölüyorum,105952,Duman:Haberin Yok Ölüyorum,0,,,"['anadolu rock', 'karadeniz turkuleri', 'turkish alternative', 'turkish alternative rock', 'turkish rock']"
136,2021-08-30 11:38,Athena,Serseri Mayın,262385,Athena:Serseri Mayın,1,Pis,2vHlOGxMFm6WqShGchS4fD,[]
137,2021-08-30 11:38,Remi Wolf,Liz,2936,Remi Wolf:Liz,0,,,"['indie pop', 'modern alternative pop', 'pop']"
138,2021-08-30 11:39,Steely Dan,Reelin' In The Years,3297,Steely Dan:Reelin' In The Years,0,,,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'yacht rock']"
139,2021-08-30 11:39,Athena,Skalonga,22778,Athena:Skalonga,0,,,[]
140,2021-08-30 11:42,Athena,Skalonga,206893,Athena:Skalonga,0,,,[]
141,2021-08-30 11:42,Deeperise,Follow You,3118,Deeperise:Follow You,0,,,"['turkish deep house', 'turkish pop']"
142,2021-08-30 11:45,Dennis Lloyd,The Way,0,Dennis Lloyd:The Way,0,,,['israeli pop']
143,2021-08-30 11:45,Athena,Yaşamak Var Ya,178173,Athena:Yaşamak Var Ya,1,Athena Collection,11f1TwHdKzV3BPNBu4hqmr,[]
144,2021-08-30 11:49,Athena,Herşey Güzel Olacak,218560,Athena:Herşey Güzel Olacak,1,Athena Collection,3kV8G54nDX22koRKkgkvfz,[]
145,2021-08-30 11:53,Athena,Aşk Meşk Yok,231933,Athena:Aşk Meşk Yok,1,Athena Collection,4NEU22dRLwLFCer3Y7jpj2,[]
146,2021-08-30 11:56,Athena,Sende Yap,210133,Athena:Sende Yap,1,Athena Collection,1Iv7KdeTi0Yog2aPEjVEJM,[]
147,2021-08-30 12:10,Athena,Palavra,34495,Athena:Palavra,1,Athena Collection,1zyAG1i2Zq5ZQb9Me598pa,[]
148,2021-08-30 12:48,Athena,Palavra,207124,Athena:Palavra,1,Athena Collection,1zyAG1i2Zq5ZQb9Me598pa,[]
149,2021-08-30 12:51,Athena,Beyoğlu,194920,Athena:Beyoğlu,1,Athena Collection,4QUv6Ht3xPoFSv8azYfeD2,[]
150,2021-08-30 12:55,Athena,Parçalanıyoruz,247281,Athena:Parçalanıyoruz,1,Altüst,5qrmru3ia9YeegYhkcpyz5,[]
151,2021-08-30 12:58,Athena,Pis,15496,Athena:Pis,1,Pis,6w9MaiwOGPtAAy4dalo8dw,[]
152,2021-08-30 12:58,Athena,For Real,192013,Athena:For Real,0,,,[]
153,2021-08-31 16:59,KALEO,Hey Gringo,284798,KALEO:Hey Gringo,0,,,"['icelandic indie', 'icelandic rock', 'modern alternative rock']"
154,2021-08-31 17:02,Kadebostany,Take Me to the Moon,192432,Kadebostany:Take Me to the Moon,0,,,['swiss rock']
155,2021-08-31 17:05,Team Solo,It Only Makes Me Love You More,201978,Team Solo:It Only Makes Me Love You More,0,,,[]
156,2021-08-31 17:09,Jungle,Talk About It,204000,Jungle:Talk About It,0,,,['uk contemporary r&b']
157,2021-08-31 17:12,Noga Erez,NO news on TV,185883,Noga Erez:NO news on TV,0,,,"['israeli hip hop', 'israeli indie']"
158,2021-08-31 17:16,Parcels,Tieduprightnow,249956,Parcels:Tieduprightnow,0,,,"['aussietronica', 'indie soul']"
159,2021-08-31 17:19,Tanaë,Good As Gold,197563,Tanaë:Good As Gold,0,,,['pop soul']
160,2021-08-31 17:22,Bahoz & Baran,Goodbye (sensiz daha mutluyum),189117,Bahoz & Baran:Goodbye (sensiz daha mutluyum),0,,,[]
161,2021-08-31 17:26,Glass Animals,Your Love (Déjà Vu),234372,Glass Animals:Your Love (Déjà Vu),0,,,"['gauze pop', 'indietronica', 'shiver pop']"
162,2021-08-31 17:33,Jungle,Smile,187148,Jungle:Smile,0,,,['uk contemporary r&b']
163,2021-08-31 17:36,Alfie Templeman,"Wait, I Lied",196039,"Alfie Templeman:Wait, I Lied",0,,,['modern alternative pop']
164,2021-08-31 17:39,FINNEAS,American Cliché,203389,FINNEAS:American Cliché,0,,,"['alt z', 'electropop', 'la indie', 'pop']"
165,2021-08-31 17:42,NEIL FRANCES,It’s like a dream,187506,NEIL FRANCES:It’s like a dream,0,,,['indie soul']
166,2021-08-31 17:45,Fox & Charm,Discotheque,161963,Fox & Charm:Discotheque,0,,,[]
167,2021-08-31 17:49,Sola Rosa,You Don't Know,227573,Sola Rosa:You Don't Know,0,,,"['electronica', 'nu jazz']"
168,2021-08-31 17:52,Bahoz & Baran,On My Way,159214,Bahoz & Baran:On My Way,0,,,[]
169,2021-08-31 17:54,BENEE,Kool,168736,BENEE:Kool,0,,,"['alt z', 'nz pop', 'pop']"
170,2021-08-31 17:57,Foster The People,Pick U Up,182440,Foster The People:Pick U Up,0,,,"['indietronica', 'modern rock', 'rock']"
171,2021-08-31 18:01,Jungle,Keep Moving,240880,Jungle:Keep Moving,0,,,['uk contemporary r&b']
172,2021-08-31 18:06,SG Lewis,Chemicals,254871,SG Lewis:Chemicals,0,,,"['indie soul', 'uk dance']"
173,2021-08-31 18:09,Alfie Templeman,Things I Thought Were Mine,193165,Alfie Templeman:Things I Thought Were Mine,0,,,['modern alternative pop']
174,2021-08-31 18:12,Lous and The Yakuza,Amigo,155773,Lous and The Yakuza:Amigo,0,,,['belgian pop']
175,2021-08-31 18:15,The Tangram,Magical,220487,The Tangram:Magical,0,,,[]
