,track_uri,artist_uri,genres,artist_name,track_name
5140,2gAGWaK4wvt2xrFUlR4mK8,13ubrt8QOOCPljQ2FL1Kca,hip hop,A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West)
5141,2gAGWaK4wvt2xrFUlR4mK8,13ubrt8QOOCPljQ2FL1Kca,rap,A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West)
5142,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,alternative metal,Rage Against The Machine,Settle For Nothing
5143,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,alternative rock,Rage Against The Machine,Settle For Nothing
5144,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,conscious hip hop,Rage Against The Machine,Settle For Nothing
5145,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,funk metal,Rage Against The Machine,Settle For Nothing
5146,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,nu metal,Rage Against The Machine,Settle For Nothing
5147,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,political hip hop,Rage Against The Machine,Settle For Nothing
5148,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,rap metal,Rage Against The Machine,Settle For Nothing
5149,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,rap rock,Rage Against The Machine,Settle For Nothing
5150,1CbG6oKKrYEw3W1DnddDFv,2d0hyoQ5ynDBnkvAbJKORj,rock,Rage Against The Machine,Settle For Nothing
5151,1w6EY8Wkqw4TxYUxiids7C,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,The Weeknd,Love To Lay
5152,1w6EY8Wkqw4TxYUxiids7C,1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,The Weeknd,Love To Lay
5153,1w6EY8Wkqw4TxYUxiids7C,1Xyo4u8uXC1ZmMpatF05PJ,pop,The Weeknd,Love To Lay
5154,3zgzfOcXZGsA8yHOgWXsW7,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Yorma Kendini
5155,3zgzfOcXZGsA8yHOgWXsW7,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Yorma Kendini
5156,3zgzfOcXZGsA8yHOgWXsW7,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Yorma Kendini
5157,1lZOdjBKOlJTEf99yeVKIQ,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Balıklar - Remastered
5158,1lZOdjBKOlJTEf99yeVKIQ,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Balıklar - Remastered
5159,1lZOdjBKOlJTEf99yeVKIQ,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Balıklar - Remastered
5160,5i9YJPhJo1RrWHKjkbkgmk,7pUjWNH0hKYpRzWDdNLzAi,turkish alternative rock,Büyük Ev Ablukada,BENİM KAFAM SİKTİRMİŞ GİTMİŞ
5161,5i9YJPhJo1RrWHKjkbkgmk,7pUjWNH0hKYpRzWDdNLzAi,turkish rock,Büyük Ev Ablukada,BENİM KAFAM SİKTİRMİŞ GİTMİŞ
5162,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,album rock,Eagles,Tequila Sunrise - 2013 Remaster
5163,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,classic rock,Eagles,Tequila Sunrise - 2013 Remaster
5164,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,country rock,Eagles,Tequila Sunrise - 2013 Remaster
5165,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,folk rock,Eagles,Tequila Sunrise - 2013 Remaster
5166,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,heartland rock,Eagles,Tequila Sunrise - 2013 Remaster
5167,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,mellow gold,Eagles,Tequila Sunrise - 2013 Remaster
5168,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,rock,Eagles,Tequila Sunrise - 2013 Remaster
5169,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,soft rock,Eagles,Tequila Sunrise - 2013 Remaster
5170,3Ff1bUsAWYtgnDMTjYWtbT,0ECwFtbIWEVNwjlrfc6xoL,yacht rock,Eagles,Tequila Sunrise - 2013 Remaster
5171,3hBTlECxXre6NnPW0MVh1Z,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,Stop - 2011 Remastered Version
5172,3hBTlECxXre6NnPW0MVh1Z,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,Stop - 2011 Remastered Version
5173,3hBTlECxXre6NnPW0MVh1Z,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,Stop - 2011 Remastered Version
5174,3hBTlECxXre6NnPW0MVh1Z,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,Stop - 2011 Remastered Version
5175,3hBTlECxXre6NnPW0MVh1Z,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,Stop - 2011 Remastered Version
5176,3hBTlECxXre6NnPW0MVh1Z,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,Stop - 2011 Remastered Version
5177,3hBTlECxXre6NnPW0MVh1Z,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,Stop - 2011 Remastered Version
5178,3e196h4a2Effrjti497WNS,7fxtWEwKKrFaykKItspdYg,indie folk,The Milk Carton Kids,Freedom
5179,3e196h4a2Effrjti497WNS,7fxtWEwKKrFaykKItspdYg,new americana,The Milk Carton Kids,Freedom
5180,3e196h4a2Effrjti497WNS,7fxtWEwKKrFaykKItspdYg,stomp and flutter,The Milk Carton Kids,Freedom
5181,3e196h4a2Effrjti497WNS,7fxtWEwKKrFaykKItspdYg,stomp and holler,The Milk Carton Kids,Freedom
5182,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,finnish death metal,Amorphis,Death of a King
5183,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,finnish melodeath,Amorphis,Death of a King
5184,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,finnish metal,Amorphis,Death of a King
5185,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,folk metal,Amorphis,Death of a King
5186,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,gothic metal,Amorphis,Death of a King
5187,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,melodic death metal,Amorphis,Death of a King
5188,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,metal,Amorphis,Death of a King
5189,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,power metal,Amorphis,Death of a King
5190,6CxiSsJCxBw3lzI5VWp5Yt,2UOVgpgiNTC6KK0vSC77aD,progressive doom,Amorphis,Death of a King
5191,5ofEBVCvRG8p52nhfuqjaM,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Goblin
5192,5ofEBVCvRG8p52nhfuqjaM,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Goblin
5193,5ofEBVCvRG8p52nhfuqjaM,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Goblin
5194,5ofEBVCvRG8p52nhfuqjaM,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Goblin
5195,5ofEBVCvRG8p52nhfuqjaM,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Goblin
5196,5ofEBVCvRG8p52nhfuqjaM,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Goblin
5197,5ofEBVCvRG8p52nhfuqjaM,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Goblin
5198,3IDZ0ExNzl4JTYzmDrkscH,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Şirket
5199,3IDZ0ExNzl4JTYzmDrkscH,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Şirket
5200,3IDZ0ExNzl4JTYzmDrkscH,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Şirket
5201,2OdpZeTpnbqPqBrclk2pib,7jdFEYD2LTYjfwxOdlVjmc,icelandic indie,KALEO,Vor í Vaglaskógi
5202,2OdpZeTpnbqPqBrclk2pib,7jdFEYD2LTYjfwxOdlVjmc,icelandic rock,KALEO,Vor í Vaglaskógi
5203,2OdpZeTpnbqPqBrclk2pib,7jdFEYD2LTYjfwxOdlVjmc,modern alternative rock,KALEO,Vor í Vaglaskógi
5204,22uyC54d6XAPRTlc6IchaP,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,Kendrick Lamar,YAH.
5205,22uyC54d6XAPRTlc6IchaP,2YZyLoL8N0Wb9xBt1NhZWg,hip hop,Kendrick Lamar,YAH.
5206,22uyC54d6XAPRTlc6IchaP,2YZyLoL8N0Wb9xBt1NhZWg,rap,Kendrick Lamar,YAH.
5207,22uyC54d6XAPRTlc6IchaP,2YZyLoL8N0Wb9xBt1NhZWg,west coast rap,Kendrick Lamar,YAH.
5208,4dYShMAT2wPAKFrO9k1an0,6mdiAmATAx73kdxrNrnlao,hard rock,Iron Maiden,The Apparition - 1998 Remastered Version
5209,4dYShMAT2wPAKFrO9k1an0,6mdiAmATAx73kdxrNrnlao,metal,Iron Maiden,The Apparition - 1998 Remastered Version
5210,4dYShMAT2wPAKFrO9k1an0,6mdiAmATAx73kdxrNrnlao,nwobhm,Iron Maiden,The Apparition - 1998 Remastered Version
5211,4dYShMAT2wPAKFrO9k1an0,6mdiAmATAx73kdxrNrnlao,rock,Iron Maiden,The Apparition - 1998 Remastered Version
5212,42HxrmByT7nOJjtCYXaIl7,4EzkuveR9pLvDVFNx6foYD,neo mellow,James Bay,Move Together
5213,42HxrmByT7nOJjtCYXaIl7,4EzkuveR9pLvDVFNx6foYD,pop,James Bay,Move Together
5214,42HxrmByT7nOJjtCYXaIl7,4EzkuveR9pLvDVFNx6foYD,uk pop,James Bay,Move Together
5215,39ChPVrUClgXVtlu4dsa3D,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Windowpane - Remixed
5216,39ChPVrUClgXVtlu4dsa3D,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Windowpane - Remixed
5217,39ChPVrUClgXVtlu4dsa3D,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Windowpane - Remixed
5218,39ChPVrUClgXVtlu4dsa3D,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Windowpane - Remixed
5219,39ChPVrUClgXVtlu4dsa3D,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Windowpane - Remixed
5220,39ChPVrUClgXVtlu4dsa3D,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Windowpane - Remixed
5221,39ChPVrUClgXVtlu4dsa3D,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Windowpane - Remixed
5222,12VqHHz4wvVcnEdSivjLeQ,6LuN9FCkKOj5PcnpouEgny,pop,Khalid,Alive
5223,12VqHHz4wvVcnEdSivjLeQ,6LuN9FCkKOj5PcnpouEgny,pop r&b,Khalid,Alive
5224,2sJ6hW0TwzInJrHfm7wBGJ,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Darbe
5225,2sJ6hW0TwzInJrHfm7wBGJ,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Darbe
5226,2sJ6hW0TwzInJrHfm7wBGJ,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Darbe
5227,72TyiiduRmczEbDIEtKQdR,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,The Weeknd,Wasted Times
5228,72TyiiduRmczEbDIEtKQdR,1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,The Weeknd,Wasted Times
5229,72TyiiduRmczEbDIEtKQdR,1Xyo4u8uXC1ZmMpatF05PJ,pop,The Weeknd,Wasted Times
5230,2wxh20q3b6mKaCgJVYTzAY,22WZ7M8sxp5THdruNY3gXt,acid rock,The Doors,Love Me Two Times - New Stereo Mix
5231,2wxh20q3b6mKaCgJVYTzAY,22WZ7M8sxp5THdruNY3gXt,classic rock,The Doors,Love Me Two Times - New Stereo Mix
5232,2wxh20q3b6mKaCgJVYTzAY,22WZ7M8sxp5THdruNY3gXt,psychedelic rock,The Doors,Love Me Two Times - New Stereo Mix
5233,2wxh20q3b6mKaCgJVYTzAY,22WZ7M8sxp5THdruNY3gXt,rock,The Doors,Love Me Two Times - New Stereo Mix
5234,3J8jTThxk8GtxyoupHtyrb,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Trapped Under Ice - Remastered
5235,3J8jTThxk8GtxyoupHtyrb,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Trapped Under Ice - Remastered
5236,3J8jTThxk8GtxyoupHtyrb,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Trapped Under Ice - Remastered
5237,3J8jTThxk8GtxyoupHtyrb,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Trapped Under Ice - Remastered
5238,3J8jTThxk8GtxyoupHtyrb,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Trapped Under Ice - Remastered
5239,6hQg7fuWA1Or2xxEYjeqd7,4q2SZIdLq6YTc9cZLCclWc,turkish rock,Son Feci Bisiklet,Dışarda
5240,16QJo1Pz3P1wILntkzPZN2,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Free Speech For The Dumb
5241,16QJo1Pz3P1wILntkzPZN2,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Free Speech For The Dumb
5242,16QJo1Pz3P1wILntkzPZN2,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Free Speech For The Dumb
5243,16QJo1Pz3P1wILntkzPZN2,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Free Speech For The Dumb
5244,16QJo1Pz3P1wILntkzPZN2,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Free Speech For The Dumb
5245,3KcJEOyaLDLAERlOCBhmPA,1w5Kfo2jwwIPruYS2UWh56,alternative rock,Pearl Jam,Garden
5246,3KcJEOyaLDLAERlOCBhmPA,1w5Kfo2jwwIPruYS2UWh56,grunge,Pearl Jam,Garden
5247,3KcJEOyaLDLAERlOCBhmPA,1w5Kfo2jwwIPruYS2UWh56,permanent wave,Pearl Jam,Garden
5248,3KcJEOyaLDLAERlOCBhmPA,1w5Kfo2jwwIPruYS2UWh56,rock,Pearl Jam,Garden
5249,3YvYuQP6kon1gZ3PU71t0H,1Hy8tdpH9ygqoohumHZqVl,turkish pop,Athena,İki Lafa Düştün Ortaya
5250,3YvYuQP6kon1gZ3PU71t0H,1Hy8tdpH9ygqoohumHZqVl,turkish punk,Athena,İki Lafa Düştün Ortaya
5251,3YvYuQP6kon1gZ3PU71t0H,1Hy8tdpH9ygqoohumHZqVl,turkish rock,Athena,İki Lafa Düştün Ortaya
5252,31Il9VS1IUkLWr289iMlx0,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,Remember Tomorrow
5253,31Il9VS1IUkLWr289iMlx0,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,Remember Tomorrow
5254,31Il9VS1IUkLWr289iMlx0,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,Remember Tomorrow
5255,31Il9VS1IUkLWr289iMlx0,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,Remember Tomorrow
5256,31Il9VS1IUkLWr289iMlx0,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,Remember Tomorrow
5257,3s53zBEi1ZU6dJj19eFOxW,0L8ExT028jH3ddEcZwqJJ5,alternative rock,Red Hot Chili Peppers,Tippa My Tongue
5258,3s53zBEi1ZU6dJj19eFOxW,0L8ExT028jH3ddEcZwqJJ5,funk metal,Red Hot Chili Peppers,Tippa My Tongue
5259,3s53zBEi1ZU6dJj19eFOxW,0L8ExT028jH3ddEcZwqJJ5,funk rock,Red Hot Chili Peppers,Tippa My Tongue
5260,3s53zBEi1ZU6dJj19eFOxW,0L8ExT028jH3ddEcZwqJJ5,permanent wave,Red Hot Chili Peppers,Tippa My Tongue
5261,2sRapoB4gBEUWwAWqJyawv,6mdiAmATAx73kdxrNrnlao,hard rock,Iron Maiden,The Fugitive - 1998 Remastered Version
5262,2sRapoB4gBEUWwAWqJyawv,6mdiAmATAx73kdxrNrnlao,metal,Iron Maiden,The Fugitive - 1998 Remastered Version
5263,2sRapoB4gBEUWwAWqJyawv,6mdiAmATAx73kdxrNrnlao,nwobhm,Iron Maiden,The Fugitive - 1998 Remastered Version
5264,2sRapoB4gBEUWwAWqJyawv,6mdiAmATAx73kdxrNrnlao,rock,Iron Maiden,The Fugitive - 1998 Remastered Version
5265,3FGPbCoilL7FCsfzMDWMoh,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,Tamiri Mümkün Kalbinin
5266,3FGPbCoilL7FCsfzMDWMoh,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,Tamiri Mümkün Kalbinin
5267,3FGPbCoilL7FCsfzMDWMoh,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,Tamiri Mümkün Kalbinin
5268,2JqNypbkqPNtCLBeuUqmnm,13ubrt8QOOCPljQ2FL1Kca,east coast hip hop,A$AP Rocky,Dreams (Interlude)
5269,2JqNypbkqPNtCLBeuUqmnm,13ubrt8QOOCPljQ2FL1Kca,hip hop,A$AP Rocky,Dreams (Interlude)
5270,2JqNypbkqPNtCLBeuUqmnm,13ubrt8QOOCPljQ2FL1Kca,rap,A$AP Rocky,Dreams (Interlude)
5271,7IDQX9EUgMNQTgYcZSpO1d,0ybFZ2Ab08V8hueghSXm6E,alternative metal,Opeth,Blackwater Park
5272,7IDQX9EUgMNQTgYcZSpO1d,0ybFZ2Ab08V8hueghSXm6E,metal,Opeth,Blackwater Park
5273,7IDQX9EUgMNQTgYcZSpO1d,0ybFZ2Ab08V8hueghSXm6E,progressive death metal,Opeth,Blackwater Park
5274,7IDQX9EUgMNQTgYcZSpO1d,0ybFZ2Ab08V8hueghSXm6E,progressive metal,Opeth,Blackwater Park
5275,7IDQX9EUgMNQTgYcZSpO1d,0ybFZ2Ab08V8hueghSXm6E,rock,Opeth,Blackwater Park
5276,7IDQX9EUgMNQTgYcZSpO1d,0ybFZ2Ab08V8hueghSXm6E,swedish metal,Opeth,Blackwater Park
5277,7IDQX9EUgMNQTgYcZSpO1d,0ybFZ2Ab08V8hueghSXm6E,swedish progressive metal,Opeth,Blackwater Park
5278,4m7SprdGbCH9ifPX5SbdNA,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,The God That Failed
5279,4m7SprdGbCH9ifPX5SbdNA,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,The God That Failed
5280,4m7SprdGbCH9ifPX5SbdNA,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,The God That Failed
5281,4m7SprdGbCH9ifPX5SbdNA,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,The God That Failed
5282,4m7SprdGbCH9ifPX5SbdNA,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,The God That Failed
5283,7s0vuW12tMatfSPqLSHILG,2ye2Wgw4gimLv2eAKyk1NB,hard rock,Metallica,The Thing That Should Not Be
5284,7s0vuW12tMatfSPqLSHILG,2ye2Wgw4gimLv2eAKyk1NB,metal,Metallica,The Thing That Should Not Be
5285,7s0vuW12tMatfSPqLSHILG,2ye2Wgw4gimLv2eAKyk1NB,old school thrash,Metallica,The Thing That Should Not Be
5286,7s0vuW12tMatfSPqLSHILG,2ye2Wgw4gimLv2eAKyk1NB,rock,Metallica,The Thing That Should Not Be
5287,7s0vuW12tMatfSPqLSHILG,2ye2Wgw4gimLv2eAKyk1NB,thrash metal,Metallica,The Thing That Should Not Be
5288,6Up9Kn6kICIXpLqkpYNfpf,3KdXhEwbqFHfNfSk7L9E87,alternative metal,Baroness,Yellow Theme
5289,6Up9Kn6kICIXpLqkpYNfpf,3KdXhEwbqFHfNfSk7L9E87,post-doom metal,Baroness,Yellow Theme
5290,6Up9Kn6kICIXpLqkpYNfpf,3KdXhEwbqFHfNfSk7L9E87,progressive sludge,Baroness,Yellow Theme
5291,6Up9Kn6kICIXpLqkpYNfpf,3KdXhEwbqFHfNfSk7L9E87,sludge metal,Baroness,Yellow Theme
5292,7s9MWRmBH5fbohw3Tqikyb,0k17h0D3J5VfsdmQ1iZtE9,album rock,Pink Floyd,Waiting For The Worms - 2011 Remastered Version
5293,7s9MWRmBH5fbohw3Tqikyb,0k17h0D3J5VfsdmQ1iZtE9,art rock,Pink Floyd,Waiting For The Worms - 2011 Remastered Version
5294,7s9MWRmBH5fbohw3Tqikyb,0k17h0D3J5VfsdmQ1iZtE9,classic rock,Pink Floyd,Waiting For The Worms - 2011 Remastered Version
5295,7s9MWRmBH5fbohw3Tqikyb,0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Pink Floyd,Waiting For The Worms - 2011 Remastered Version
5296,7s9MWRmBH5fbohw3Tqikyb,0k17h0D3J5VfsdmQ1iZtE9,psychedelic rock,Pink Floyd,Waiting For The Worms - 2011 Remastered Version
5297,7s9MWRmBH5fbohw3Tqikyb,0k17h0D3J5VfsdmQ1iZtE9,rock,Pink Floyd,Waiting For The Worms - 2011 Remastered Version
5298,7s9MWRmBH5fbohw3Tqikyb,0k17h0D3J5VfsdmQ1iZtE9,symphonic rock,Pink Floyd,Waiting For The Worms - 2011 Remastered Version
5299,1xfG7J3NCLXYKQNnJfJsQl,6IOvhXyk5edbA2DVaeP9Up,modern alternative rock,Dorothy,Wild Fire
5300,1xfG7J3NCLXYKQNnJfJsQl,6IOvhXyk5edbA2DVaeP9Up,modern blues rock,Dorothy,Wild Fire
5301,1xfG7J3NCLXYKQNnJfJsQl,6IOvhXyk5edbA2DVaeP9Up,modern hard rock,Dorothy,Wild Fire
5302,51FHUASLdd5DpdFi2BAG61,2ifvIECHAlEgPMBuBOJ0lG,orchestral soundtrack,Bear McCreary,A Giant's Prayer
5303,51FHUASLdd5DpdFi2BAG61,2ifvIECHAlEgPMBuBOJ0lG,scorecore,Bear McCreary,A Giant's Prayer
5304,51FHUASLdd5DpdFi2BAG61,2ifvIECHAlEgPMBuBOJ0lG,soundtrack,Bear McCreary,A Giant's Prayer
5305,51FHUASLdd5DpdFi2BAG61,2ifvIECHAlEgPMBuBOJ0lG,video game music,Bear McCreary,A Giant's Prayer
5306,0Tr5G2mE56eLUGvCaXRM8I,7jdFEYD2LTYjfwxOdlVjmc,icelandic indie,KALEO,No Good
5307,0Tr5G2mE56eLUGvCaXRM8I,7jdFEYD2LTYjfwxOdlVjmc,icelandic rock,KALEO,No Good
5308,0Tr5G2mE56eLUGvCaXRM8I,7jdFEYD2LTYjfwxOdlVjmc,modern alternative rock,KALEO,No Good
5309,50qLAF3XgfhtaCGDKT4Kks,1CoZyIx7UvdxT5c8UkMzHd,pop,Jorja Smith,I Am
5310,50qLAF3XgfhtaCGDKT4Kks,1CoZyIx7UvdxT5c8UkMzHd,r&b,Jorja Smith,I Am
5311,50qLAF3XgfhtaCGDKT4Kks,1CoZyIx7UvdxT5c8UkMzHd,uk contemporary r&b,Jorja Smith,I Am
5312,50qLAF3XgfhtaCGDKT4Kks,1CoZyIx7UvdxT5c8UkMzHd,uk pop,Jorja Smith,I Am
5313,4RepvCWqsP6zBuzvwYibAS,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,The Weeknd,I Feel It Coming
5314,4RepvCWqsP6zBuzvwYibAS,1Xyo4u8uXC1ZmMpatF05PJ,canadian pop,The Weeknd,I Feel It Coming
5315,4RepvCWqsP6zBuzvwYibAS,1Xyo4u8uXC1ZmMpatF05PJ,pop,The Weeknd,I Feel It Coming
5316,7Bxv0WL7UC6WwQpk9TzdMJ,4tZwfgrHOc3mvqYlEYSvVi,electro,Daft Punk,Within
5317,7Bxv0WL7UC6WwQpk9TzdMJ,4tZwfgrHOc3mvqYlEYSvVi,filter house,Daft Punk,Within
5318,6y2Kaz9QI01XBKJ8mTb7Pf,4f9iBmdUOhQWeP7dcAn1pf,neo soul,Rag'n'Bone Man,Skin
5319,7D2oiQvYYqzSMFlp0OEyuF,7fxtWEwKKrFaykKItspdYg,indie folk,The Milk Carton Kids,"Honey, Honey"
5320,7D2oiQvYYqzSMFlp0OEyuF,7fxtWEwKKrFaykKItspdYg,new americana,The Milk Carton Kids,"Honey, Honey"
5321,7D2oiQvYYqzSMFlp0OEyuF,7fxtWEwKKrFaykKItspdYg,stomp and flutter,The Milk Carton Kids,"Honey, Honey"
5322,7D2oiQvYYqzSMFlp0OEyuF,7fxtWEwKKrFaykKItspdYg,stomp and holler,The Milk Carton Kids,"Honey, Honey"
5323,5cRkK755yOmkzz2q2DBH1N,11kBu957KTYoAltZHDm8gW,latin jazz,Buena Vista Social Club,Murmullo
5324,5cRkK755yOmkzz2q2DBH1N,11kBu957KTYoAltZHDm8gW,musica tradicional cubana,Buena Vista Social Club,Murmullo
5325,5cRkK755yOmkzz2q2DBH1N,11kBu957KTYoAltZHDm8gW,world,Buena Vista Social Club,Murmullo
5326,7hDc8b7IXETo14hHIHdnhd,3TVXtAsR1Inumwj472S9r4,canadian hip hop,Drake,Passionfruit
5327,7hDc8b7IXETo14hHIHdnhd,3TVXtAsR1Inumwj472S9r4,canadian pop,Drake,Passionfruit
5328,7hDc8b7IXETo14hHIHdnhd,3TVXtAsR1Inumwj472S9r4,hip hop,Drake,Passionfruit
5329,7hDc8b7IXETo14hHIHdnhd,3TVXtAsR1Inumwj472S9r4,pop,Drake,Passionfruit
5330,7hDc8b7IXETo14hHIHdnhd,3TVXtAsR1Inumwj472S9r4,rap,Drake,Passionfruit
5331,7hDc8b7IXETo14hHIHdnhd,3TVXtAsR1Inumwj472S9r4,toronto rap,Drake,Passionfruit
5332,5XMkENs3GfeRza8MfVAhjK,0du5cEVh5yTK9QJze8zA0C,dance pop,Bruno Mars,Finesse
5333,5XMkENs3GfeRza8MfVAhjK,0du5cEVh5yTK9QJze8zA0C,pop,Bruno Mars,Finesse
5334,5j8hdvbCZ6bfADrBQ8Mlqw,5ixQSDvAMa5O758xG8MWXT,turkish alternative,mor ve ötesi,"Yağmur, Teşekkürler"
5335,5j8hdvbCZ6bfADrBQ8Mlqw,5ixQSDvAMa5O758xG8MWXT,turkish alternative rock,mor ve ötesi,"Yağmur, Teşekkürler"
5336,5j8hdvbCZ6bfADrBQ8Mlqw,5ixQSDvAMa5O758xG8MWXT,turkish rock,mor ve ötesi,"Yağmur, Teşekkürler"
5337,4nAyv6465LBywy7tOx78bc,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,The Weeknd,Party Monster
